symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2019-01-29 00:00:00+00:00,154.68,158.13,154.11,156.25,41587239,37.21737658,38.04747711,37.08022954,37.59513248,166348956,0,1
AAPL,2019-01-30 00:00:00+00:00,165.25,166.15,160.23,163.25,61109780,39.76061211,39.97716007,38.55275569,39.27939441,244439120,0,1
AAPL,2019-01-31 00:00:00+00:00,166.44,169,164.56,166.11,40739649,40.04693663,40.66289529,39.594592,39.96753571,162958596,0,1
AAPL,2019-02-01 00:00:00+00:00,166.52,168.98,165.93,166.96,32668138,40.06618534,40.65808311,39.92422612,40.17205324,130672552,0,1
AAPL,2019-02-04 00:00:00+00:00,171.25,171.66,167.28,167.41,31495582,41.20426519,41.30291482,40.24904807,40.28032722,125982328,0,1
AAPL,2019-02-05 00:00:00+00:00,174.18,175.08,172.35,172.86,36101628,41.90924912,42.12579708,41.46893493,41.59164544,144406512,0,1
AAPL,2019-02-06 00:00:00+00:00,174.24,175.57,172.85,174.65,28239591,41.92368565,42.24369542,41.58923935,42.02233528,112958364,0,1
AAPL,2019-02-07 00:00:00+00:00,170.94,173.94,170.34,172.4,31741690,41.12967645,41.85150299,40.98531114,41.48096537,126966760,0,1
AAPL,2019-02-08 00:00:00+00:00,170.41,170.66,168.42,168.99,23819966,41.17779822,41.23820811,40.69693549,40.83467004,95279864,0.73,1
AAPL,2019-02-11 00:00:00+00:00,169.43,171.21,169.25,171.05,20993425,40.94099145,41.37110987,40.89749632,41.33244754,83973700,0,1
AAPL,2019-02-12 00:00:00+00:00,170.89,171,169.7,170.1,22283523,41.29378521,41.32036556,41.00623413,41.10288995,89134092,0,1
AAPL,2019-02-13 00:00:00+00:00,170.18,172.48,169.92,171.39,22490233,41.12222112,41.67799212,41.05939483,41.41460499,89960932,0,1
AAPL,2019-02-14 00:00:00+00:00,170.8,171.26,169.38,169.71,21835747,41.27203765,41.38319185,40.92890947,41.00865052,87342988,0,1
AAPL,2019-02-15 00:00:00+00:00,170.42,171.7,169.75,171.25,24626814,41.18021462,41.48951326,41.01831611,41.38077545,98507256,0,1
AAPL,2019-02-19 00:00:00+00:00,170.93,171.44,169.49,169.71,18972826,41.30345079,41.42668697,40.95548982,41.00865052,75891304,0,1
AAPL,2019-02-20 00:00:00+00:00,172.03,173.32,170.99,171.19,26114362,41.56925431,41.88096935,41.31794917,41.36627708,104457448,0,1
AAPL,2019-02-21 00:00:00+00:00,171.06,172.37,170.3,171.8,17249670,41.33486394,41.65141177,41.15121787,41.51367721,68998680,0,1
AAPL,2019-02-22 00:00:00+00:00,172.97,173,171.38,171.58,18913154,41.79639551,41.80364469,41.4121886,41.46051651,75652616,0,1
AAPL,2019-02-25 00:00:00+00:00,174.23,175.87,173.95,174.16,21873358,42.10086136,42.49715024,42.03320228,42.08394659,87493432,0,1
AAPL,2019-02-26 00:00:00+00:00,174.33,175.3,173.17,173.71,17070211,42.12502531,42.35941569,41.84472342,41.97520878,68280844,0,1
AAPL,2019-02-27 00:00:00+00:00,174.87,175,172.73,173.21,27835389,42.25551068,42.28692382,41.73840201,41.854389,111341556,0,1
AAPL,2019-02-28 00:00:00+00:00,173.15,174.91,172.92,174.32,28215416,41.83989063,42.26517626,41.78431353,42.12260892,112861664,0,1
AAPL,2019-03-01 00:00:00+00:00,174.97,175.15,172.89,174.28,25886167,42.27967463,42.32316976,41.77706434,42.11294333,103544668,0,1
AAPL,2019-03-04 00:00:00+00:00,175.85,177.75,173.97,175.69,27436203,42.49231745,42.95143262,42.03803507,42.45365512,109744812,0,1
AAPL,2019-03-05 00:00:00+00:00,175.53,176,174.54,175.94,19737419,42.41499279,42.52856339,42.17576962,42.51406501,78949676,0,1
AAPL,2019-03-06 00:00:00+00:00,174.52,175.49,173.94,174.67,20810384,42.17093683,42.40532721,42.03078588,42.20718277,83241536,0,1
AAPL,2019-03-07 00:00:00+00:00,172.5,174.44,172.02,173.87,24796374,41.68282491,42.15160567,41.56683792,42.01387111,99185496,0,1
AAPL,2019-03-08 00:00:00+00:00,172.91,173.07,169.5,170.32,23999358,41.78189713,41.82055946,40.95790622,41.15605066,95997432,0,1
AAPL,2019-03-11 00:00:00+00:00,178.9,179.12,175.35,175.49,32011034,43.22931812,43.28247883,42.37149767,42.40532721,128044136,0,1
AAPL,2019-03-12 00:00:00+00:00,180.91,182.67,179.37,180,32467584,43.71501365,44.14029928,43.34288872,43.49512164,129870336,0,1
AAPL,2019-03-13 00:00:00+00:00,181.71,183.3,180.92,182.25,31032524,43.9083253,44.29253221,43.71743004,44.03881067,124130096,0,1
AAPL,2019-03-14 00:00:00+00:00,183.73,184.1,182.56,183.9,23579508,44.39643722,44.48584386,44.11371893,44.43751595,94318032,0,1
AAPL,2019-03-15 00:00:00+00:00,186.12,187.33,183.74,184.85,39042912,44.97395578,45.26633965,44.39885362,44.66707353,156171648,0,1
AAPL,2019-03-18 00:00:00+00:00,188.02,188.39,185.79,185.8,26219832,45.43307095,45.52247759,44.89421472,44.89663112,104879328,0,1
AAPL,2019-03-19 00:00:00+00:00,186.53,188.99,185.92,188.35,31646369,45.073028,45.66746133,44.92562787,45.51281201,126585476,0,1
AAPL,2019-03-20 00:00:00+00:00,188.16,189.49,184.73,186.23,31035231,45.46690049,45.78828111,44.63807679,45.00053613,124140924,0,1
AAPL,2019-03-21 00:00:00+00:00,195.09,196.33,189.81,190.02,51034237,47.14146268,47.44109574,45.86560577,45.91635008,204136948,0,1
AAPL,2019-03-22 00:00:00+00:00,191.05,197.69,190.78,195.34,42407666,46.16523883,47.76972554,46.09999615,47.20187257,169630664,0,1
AAPL,2019-03-25 00:00:00+00:00,188.74,191.98,186.6,191.51,43845293,45.60705144,46.38996363,45.08994277,46.27639303,175381172,0,1
AAPL,2019-03-26 00:00:00+00:00,186.79,192.88,184.58,191.66,49800538,45.13585429,46.60743924,44.60183085,46.31263897,199202152,0,1
AAPL,2019-03-27 00:00:00+00:00,188.47,189.76,186.55,188.75,29848427,45.54180876,45.8535238,45.07786079,45.60946784,119393708,0,1
AAPL,2019-03-28 00:00:00+00:00,188.72,189.56,187.53,188.95,20780363,45.60221865,45.80519588,45.31466757,45.65779575,83121452,0,1
AAPL,2019-03-29 00:00:00+00:00,189.95,190.08,188.54,189.83,23563961,45.89943531,45.93084846,45.55872353,45.87043857,94255844,0,1
AAPL,2019-04-01 00:00:00+00:00,191.24,191.68,188.38,191.64,27861964,46.21115035,46.31747176,45.5200612,46.30780618,111447856,0,1
AAPL,2019-04-02 00:00:00+00:00,194.02,194.46,191.05,191.09,22765732,46.88290834,46.98922975,46.16523883,46.17490442,91062928,0,1
AAPL,2019-04-03 00:00:00+00:00,195.35,196.5,193.15,193.25,23271830,47.20428896,47.48217446,46.67268192,46.69684588,93087320,0,1
AAPL,2019-04-04 00:00:00+00:00,195.69,196.37,193.14,194.79,19114275,47.28644642,47.45076132,46.67026553,47.06897081,76457100,0,1
AAPL,2019-04-05 00:00:00+00:00,197,197.1,195.93,196.45,18526644,47.60299424,47.6271582,47.34443991,47.47009248,74106576,0,1
AAPL,2019-04-08 00:00:00+00:00,200.1,200.23,196.34,196.42,25881697,48.3520769,48.38349004,47.44351213,47.4628433,103526788,0,1
AAPL,2019-04-09 00:00:00+00:00,199.5,202.85,199.23,200.32,35768237,48.20709316,49.0165857,48.14185047,48.4052376,143072948,0,1
AAPL,2019-04-10 00:00:00+00:00,200.62,200.74,198.18,198.68,21695288,48.47772947,48.50672622,47.88812893,48.00894871,86781152,0,1
AAPL,2019-04-11 00:00:00+00:00,198.95,201,198.44,200.85,20900808,48.0741914,48.5695525,47.95095522,48.53330657,83603232,0,1
AAPL,2019-04-12 00:00:00+00:00,198.87,200.14,196.21,199.2,27760668,48.05486023,48.36174248,47.41209899,48.13460129,111042672,0,1
AAPL,2019-04-15 00:00:00+00:00,199.23,199.85,198.01,198.58,17536646,48.14185047,48.291667,47.84705021,47.98478476,70146584,0,1
AAPL,2019-04-16 00:00:00+00:00,199.25,201.37,198.56,199.46,25696385,48.14668327,48.65895914,47.97995197,48.19742757,102785540,0,1
AAPL,2019-04-17 00:00:00+00:00,203.13,203.38,198.61,199.54,28906780,49.08424478,49.14465467,47.99203394,48.21675874,115627120,0,1
AAPL,2019-04-18 00:00:00+00:00,203.86,204.15,202.52,203.12,24195766,49.26064166,49.33071713,48.93684464,49.08182838,96783064,0,1
AAPL,2019-04-22 00:00:00+00:00,204.53,204.94,202.34,202.83,19439545,49.42254017,49.52161239,48.89334952,49.01175291,77758180,0,1
AAPL,2019-04-23 00:00:00+00:00,207.48,207.75,203.9,204.43,23322991,50.13537688,50.20061957,49.27030724,49.39837621,93291964,0,1
AAPL,2019-04-24 00:00:00+00:00,207.16,208.48,207.05,207.36,17540609,50.05805222,50.37701645,50.03147187,50.10638013,70162436,0,1
AAPL,2019-04-25 00:00:00+00:00,205.28,207.76,205.12,206.83,18543206,49.60376984,50.20303596,49.56510751,49.97831117,74172824,0,1
AAPL,2019-04-26 00:00:00+00:00,204.3,205,202.12,204.9,18649102,49.36696307,49.53611076,48.84018882,49.51194681,74596408,0,1
AAPL,2019-04-29 00:00:00+00:00,204.61,205.97,203.86,204.4,22204716,49.44187133,49.77050114,49.26064166,49.39112702,88818864,0,1
AAPL,2019-04-30 00:00:00+00:00,200.67,203.4,199.11,203.06,46534923,48.48981145,49.14948746,48.11285373,49.06733001,186139692,0,1
AAPL,2019-05-01 00:00:00+00:00,210.52,215.31,209.23,209.88,64827328,50.86996116,52.02741467,50.55824612,50.71531184,259309312,0,1
AAPL,2019-05-02 00:00:00+00:00,209.15,212.65,208.13,209.84,31996324,50.53891496,51.38465343,50.2924426,50.70564626,127985296,0,1
AAPL,2019-05-03 00:00:00+00:00,211.75,211.84,210.23,210.89,20892378,51.16717782,51.18892538,50.79988569,50.9593678,83569512,0,1
AAPL,2019-05-06 00:00:00+00:00,208.48,208.84,203.5,204.29,32443113,50.37701645,50.46400669,49.17365142,49.36454667,129772452,0,1
AAPL,2019-05-07 00:00:00+00:00,202.86,207.42,200.83,205.88,38763698,49.01900209,50.12087851,48.52847378,49.74875358,155054792,0,1
AAPL,2019-05-08 00:00:00+00:00,202.9,205.34,201.75,201.9,26339504,49.02866768,49.61826821,48.75078218,48.78702811,105358016,0,1
AAPL,2019-05-09 00:00:00+00:00,200.72,201.68,196.66,200.4,34908607,48.50189343,48.73386741,47.52083679,48.42456876,139634428,0,1
AAPL,2019-05-10 00:00:00+00:00,197.18,198.85,192.77,197.42,41208712,47.83255183,48.23766575,46.76276,47.89077179,164834848,0.77,1
AAPL,2019-05-13 00:00:00+00:00,185.72,189.48,182.85,187.71,57430623,45.05254857,45.96466133,44.35633483,45.5352891,229722492,0,1
AAPL,2019-05-14 00:00:00+00:00,188.66,189.7,185.41,186.41,36529677,45.76574312,46.01802963,44.97734778,45.21993096,146118708,0,1
AAPL,2019-05-15 00:00:00+00:00,190.92,191.75,186.02,186.27,26544718,46.31398111,46.51532515,45.12532352,45.18596932,106178872,0,1
AAPL,2019-05-16 00:00:00+00:00,190.08,192.47,188.84,189.91,33031364,46.11021124,46.68998504,45.80940809,46.0689721,132125456,0,1
AAPL,2019-05-17 00:00:00+00:00,189,190.9,186.76,186.93,32879090,45.8482214,46.30912945,45.30483507,45.34607422,131516360,0,1
AAPL,2019-05-20 00:00:00+00:00,183.09,184.35,180.28,183.52,38612290,44.4145548,44.72020961,43.73289606,44.51886556,154449160,0,1
AAPL,2019-05-21 00:00:00+00:00,186.6,188,184.7,185.22,28364848,45.26602177,45.60563822,44.80511372,44.93125697,113459392,0,1
AAPL,2019-05-22 00:00:00+00:00,182.78,185.71,182.55,184.66,29748556,44.33935401,45.05012273,44.28355988,44.79541039,118994224,0,1
AAPL,2019-05-23 00:00:00+00:00,179.66,180.54,177.81,179.8,36529736,43.58249448,43.79596768,43.1337156,43.61645613,146118944,0,1
AAPL,2019-05-24 00:00:00+00:00,178.97,182.14,178.62,180.2,23714686,43.41511209,44.18410077,43.33020797,43.7134894,94858744,0,1
AAPL,2019-05-28 00:00:00+00:00,178.23,180.59,177.91,178.92,27948160,43.23560053,43.80809684,43.15797391,43.40298293,111792640,0,1
AAPL,2019-05-29 00:00:00+00:00,177.38,179.35,176,176.42,28481165,43.02940483,43.5072937,42.69464004,42.79652497,113924660,0,1
AAPL,2019-05-30 00:00:00+00:00,178.3,179.23,176.67,177.95,21218412,43.25258135,43.47818371,42.85717077,43.16767724,84873648,0,1
AAPL,2019-05-31 00:00:00+00:00,175.07,177.99,174.99,176.23,27043584,42.46903768,43.17738057,42.44963102,42.75043417,108174336,0,1
AAPL,2019-06-03 00:00:00+00:00,173.3,177.92,170.27,175.6,40396069,42.03966544,43.16039975,41.3046384,42.59760676,161584276,0,1
AAPL,2019-06-04 00:00:00+00:00,179.64,179.83,174.52,175.44,30967961,43.57764282,43.62373362,42.33561693,42.55879345,123871844,0,1
AAPL,2019-06-05 00:00:00+00:00,182.54,184.99,181.14,184.28,29773427,44.28113405,44.87546284,43.94151759,44.70322878,119093708,0,1
AAPL,2019-06-06 00:00:00+00:00,185.22,185.47,182.15,183.08,22526311,44.93125697,44.99190277,44.18652661,44.41212896,90105244,0,1
AAPL,2019-06-07 00:00:00+00:00,190.15,191.92,185.77,186.51,30684393,46.12719206,46.55656429,45.06467772,45.24418928,122737572,0,1
AAPL,2019-06-10 00:00:00+00:00,192.58,195.37,191.62,191.81,26220851,46.71666919,47.39347627,46.48378934,46.52988014,104883404,0,1
AAPL,2019-06-11 00:00:00+00:00,194.81,196,193.6,194.86,26932882,47.25762969,47.54630368,46.96410404,47.26975885,107731528,0,1
AAPL,2019-06-12 00:00:00+00:00,194.19,195.97,193.39,193.95,18253189,47.10722812,47.53902618,46.91316157,47.04900815,73012756,0,1
AAPL,2019-06-13 00:00:00+00:00,194.15,196.79,193.6,194.7,21674625,47.09752479,47.73794439,46.96410404,47.23094554,86698500,0,1
AAPL,2019-06-14 00:00:00+00:00,192.74,193.59,190.3,191.55,18761474,46.7554825,46.96167821,46.16357954,46.46680852,75045896,0,1
AAPL,2019-06-17 00:00:00+00:00,193.89,194.96,192.17,192.9,14669144,47.03445316,47.29401717,46.61721009,46.79429581,58676576,0,1
AAPL,2019-06-18 00:00:00+00:00,198.45,200.29,195.21,196.05,26551004,48.14063247,48.58698553,47.35466296,47.55843284,106204016,0,1
AAPL,2019-06-19 00:00:00+00:00,197.87,199.88,197.31,199.68,21124235,47.99993423,48.48752642,47.86408764,48.43900979,84496940,0,1
AAPL,2019-06-20 00:00:00+00:00,199.46,200.61,198.03,200.37,21513988,48.38564149,48.66461215,48.03874754,48.60639218,86055952,0,1
AAPL,2019-06-21 00:00:00+00:00,198.78,200.85,198.15,198.8,47800589,48.22068492,48.72283211,48.06785752,48.22553659,191202356,0,1
AAPL,2019-06-24 00:00:00+00:00,198.58,200.16,198.17,198.54,18220421,48.17216829,48.55544971,48.07270918,48.16246496,72881684,0,1
AAPL,2019-06-25 00:00:00+00:00,195.57,199.26,195.29,198.43,21070334,47.44199291,48.33712485,47.37406962,48.13578081,84281336,0,1
AAPL,2019-06-26 00:00:00+00:00,199.8,200.99,197.35,197.77,26067512,48.46811977,48.75679375,47.87379097,47.97567591,104270048,0,1
AAPL,2019-06-27 00:00:00+00:00,199.74,201.57,199.57,200.29,20899717,48.45356478,48.897492,48.41232564,48.58698553,83598868,0,1
AAPL,2019-06-28 00:00:00+00:00,197.92,199.5,197.05,198.68,31110642,48.01206339,48.39534481,47.80101602,48.1964266,124442568,0,1
AAPL,2019-07-01 00:00:00+00:00,201.55,204.49,200.65,203.17,27316739,48.89264034,49.60583489,48.67431547,49.28562509,109266956,0,1
AAPL,2019-07-02 00:00:00+00:00,202.73,203.13,201.36,201.41,16935217,49.17888849,49.27592176,48.84654953,48.85867869,67740868,0,1
AAPL,2019-07-03 00:00:00+00:00,204.41,204.44,202.69,203.28,11362045,49.58642824,49.59370573,49.16918516,49.31230924,45448180,0,1
AAPL,2019-07-05 00:00:00+00:00,204.23,205.08,202.9,203.35,17265518,49.54276326,49.74895897,49.22012763,49.32929006,69062072,0,1
AAPL,2019-07-08 00:00:00+00:00,200.02,201.4,198.41,200.81,25338628,48.52148807,48.85625286,48.13092915,48.71312878,101354512,0,1
AAPL,2019-07-09 00:00:00+00:00,201.24,201.51,198.81,199.2,20578015,48.81743955,48.88293701,48.22796242,48.32256986,82312060,0,1
AAPL,2019-07-10 00:00:00+00:00,203.23,203.73,201.56,201.85,17897138,49.30018008,49.42147167,48.89506617,48.96541529,71588552,0,1
AAPL,2019-07-11 00:00:00+00:00,201.75,204.39,201.71,203.31,20191842,48.94115697,49.58157657,48.93145365,49.31958674,80767368,0,1
AAPL,2019-07-12 00:00:00+00:00,203.3,204,202.2,202.45,17595212,49.31716091,49.48696913,49.0503194,49.1109652,70380848,0,1
AAPL,2019-07-15 00:00:00+00:00,205.21,205.87,204,204.09,16947420,49.78049478,49.94059968,49.48696913,49.50880162,67789680,0,1
AAPL,2019-07-16 00:00:00+00:00,204.5,206.11,203.5,204.59,16866816,49.60826072,49.99881965,49.36567754,49.63009321,67467264,0,1
AAPL,2019-07-17 00:00:00+00:00,203.35,205.09,203.27,204.05,14107450,49.32929006,49.7513848,49.30988341,49.49909829,56429800,0,1
AAPL,2019-07-18 00:00:00+00:00,205.66,205.88,203.7,204,18582161,49.88965721,49.94302551,49.41419418,49.48696913,74328644,0,1
AAPL,2019-07-19 00:00:00+00:00,202.59,206.5,202.36,205.79,20929307,49.14492685,50.09342709,49.08913271,49.92119303,83717228,0,1
AAPL,2019-07-22 00:00:00+00:00,207.22,207.23,203.61,203.65,22277932,50.26808698,50.27051281,49.39236169,49.40206502,89111728,0,1
AAPL,2019-07-23 00:00:00+00:00,208.84,208.91,207.29,208.46,18355210,50.66107173,50.67805256,50.2850678,50.56889012,73420840,0,1
AAPL,2019-07-24 00:00:00+00:00,208.67,209.15,207.17,207.67,14991567,50.61983259,50.73627252,50.25595782,50.37724941,59966268,0,1
AAPL,2019-07-25 00:00:00+00:00,207.02,209.24,206.73,208.89,13909535,50.21957034,50.75810501,50.14922122,50.67320089,55638140,0,1
AAPL,2019-07-26 00:00:00+00:00,207.74,209.73,207.14,207.48,17618874,50.39423023,50.87697077,50.24868032,50.33115861,70475496,0,1
AAPL,2019-07-29 00:00:00+00:00,209.68,210.64,208.44,208.46,21673389,50.86484161,51.09772146,50.56403846,50.56889012,86693556,0,1
AAPL,2019-07-30 00:00:00+00:00,208.78,210.16,207.31,208.76,33935718,50.64651674,50.98128153,50.28991947,50.64166508,135742872,0,1
AAPL,2019-07-31 00:00:00+00:00,213.04,221.37,211.3,216.42,69281361,51.6799211,53.700639,51.25782636,52.49985225,277125444,0,1
AAPL,2019-08-01 00:00:00+00:00,208.43,218.03,206.74,213.9,54017922,50.56161263,52.89041118,50.15164705,51.88854263,216071688,0,1
AAPL,2019-08-02 00:00:00+00:00,204.02,206.43,201.63,205.53,40862122,49.4918208,50.07644626,48.91204699,49.8581214,163448488,0,1
AAPL,2019-08-05 00:00:00+00:00,193.34,198.65,192.58,197.99,52392969,46.90103241,48.18914911,46.71666919,48.02904421,209571876,0,1
AAPL,2019-08-06 00:00:00+00:00,197,198.07,194.04,196.31,35824787,47.78888686,48.04845086,47.07084064,47.62150446,143299148,0,1
AAPL,2019-08-07 00:00:00+00:00,199.04,199.56,193.82,195.41,33364400,48.28375655,48.4098998,47.01747234,47.4031796,133457600,0,1
AAPL,2019-08-08 00:00:00+00:00,203.43,203.53,199.39,200.2,27009523,49.34869672,49.37295504,48.36866066,48.56515304,108038092,0,1
AAPL,2019-08-09 00:00:00+00:00,200.99,202.76,199.29,201.3,24619746,48.9435828,49.37459998,48.52961151,49.01907169,98478984,0.77,1
AAPL,2019-08-12 00:00:00+00:00,200.48,202.05,199.15,199.62,22481889,48.81939142,49.20170608,48.49551976,48.60997064,89927556,0,1
AAPL,2019-08-13 00:00:00+00:00,208.97,212.14,200.48,201.02,47539786,50.88681277,51.65874748,48.81939142,48.95088818,190159144,0,1
AAPL,2019-08-14 00:00:00+00:00,202.75,206.44,202.59,203.16,36547443,49.37216485,50.27072608,49.33320285,49.47200499,146189772,0,1
AAPL,2019-08-15 00:00:00+00:00,201.74,205.14,199.67,203.46,27883363,49.1262172,49.95415979,48.62214627,49.54505875,111533452,0,1
AAPL,2019-08-16 00:00:00+00:00,206.5,207.16,203.84,204.28,28813624,50.28533683,50.4460551,49.63759351,49.74473902,115254496,0,1
AAPL,2019-08-19 00:00:00+00:00,210.35,212.73,210.03,210.62,24431915,51.22286006,51.80241987,51.14493605,51.28860844,97727660,0,1
AAPL,2019-08-20 00:00:00+00:00,210.36,213.35,210.32,210.88,26919529,51.22529518,51.95339764,51.21555468,51.3519217,107678116,0,1
AAPL,2019-08-21 00:00:00+00:00,212.64,213.65,211.6,212.99,21564747,51.78050374,52.0264514,51.52725072,51.86573313,86258988,0,1
AAPL,2019-08-22 00:00:00+00:00,212.46,214.44,210.75,213.19,22267819,51.73667149,52.21882629,51.32026507,51.91443563,89071276,0,1
AAPL,2019-08-23 00:00:00+00:00,202.64,212.05,201,209.43,46882843,49.34537847,51.63683135,48.94601793,50.99882853,187531372,0,1
AAPL,2019-08-26 00:00:00+00:00,206.49,207.19,205.06,205.86,26066130,50.2829017,50.45336047,49.93467879,50.12948881,104264520,0,1
AAPL,2019-08-27 00:00:00+00:00,204.16,208.55,203.53,207.86,25897344,49.71551752,50.78453751,49.56210462,50.61651387,103589376,0,1
AAPL,2019-08-28 00:00:00+00:00,205.53,205.72,203.32,204.1,15957632,50.04912968,50.09539706,49.51096699,49.70090676,63830528,0,1
AAPL,2019-08-29 00:00:00+00:00,209.01,209.32,206.66,208.5,21007652,50.89655327,50.97204215,50.32429883,50.77236188,84030608,0,1
AAPL,2019-08-30 00:00:00+00:00,208.74,210.45,207.2,210.16,21162561,50.83080489,51.24721131,50.4557956,51.17659268,84650244,0,1
AAPL,2019-09-03 00:00:00+00:00,205.7,206.98,204.22,206.43,20059574,50.09052681,50.40222284,49.73012827,50.26829095,80238296,0,1
AAPL,2019-09-04 00:00:00+00:00,209.19,209.48,207.32,208.39,19216820,50.94038553,51.01100416,50.4850171,50.7455755,76867280,0,1
AAPL,2019-09-05 00:00:00+00:00,213.28,213.97,211.51,212,23946984,51.93635176,52.10437541,51.50533459,51.62465573,95787936,0,1
AAPL,2019-09-06 00:00:00+00:00,213.26,214.42,212.51,214.05,19362294,51.93148151,52.21395604,51.74884712,52.12385641,77449176,0,1
AAPL,2019-09-09 00:00:00+00:00,214.17,216.44,211.07,214.84,27309401,52.15307791,52.70585135,51.39818908,52.3162313,109237604,0,1
AAPL,2019-09-10 00:00:00+00:00,216.7,216.78,211.71,213.86,31777931,52.7691646,52.78864561,51.55403709,52.07758903,127111724,0,1
AAPL,2019-09-11 00:00:00+00:00,223.59,223.71,217.73,218.07,44289646,54.44696592,54.47618742,53.01998251,53.10277677,177158584,0,1
AAPL,2019-09-12 00:00:00+00:00,223.09,226.42,222.86,224.8,32226669,54.32520965,55.13610637,54.26920177,54.74161607,128906676,0,1
AAPL,2019-09-13 00:00:00+00:00,218.75,220.79,217.02,220,39763296,53.26836528,53.76513084,52.84708861,53.57275594,159053184,0,1
AAPL,2019-09-16 00:00:00+00:00,219.9,220.13,217.56,217.73,21158141,53.54840469,53.60441257,52.97858538,53.01998251,84632564,0,1
AAPL,2019-09-17 00:00:00+00:00,220.7,220.82,219.12,219.96,18386468,53.74321471,53.77243622,53.35846492,53.56301544,73545872,0,1
AAPL,2019-09-18 00:00:00+00:00,222.77,222.85,219.44,221.06,25643093,54.24728564,54.26676665,53.43638893,53.83087922,102572372,0,1
AAPL,2019-09-19 00:00:00+00:00,220.96,223.76,220.37,222.01,22187876,53.80652797,54.48836305,53.66285558,54.06221612,88751504,0,1
AAPL,2019-09-20 00:00:00+00:00,217.73,222.56,217.47,221.38,57977094,53.01998251,54.19614801,52.95666925,53.90880323,231908376,0,1
AAPL,2019-09-23 00:00:00+00:00,218.72,219.84,217.65,218.95,19419648,53.26105991,53.53379394,53.0005015,53.31706779,77678592,0,1
AAPL,2019-09-24 00:00:00+00:00,217.68,222.49,217.19,221.03,31434367,53.00780688,54.17910214,52.88848574,53.82357385,125737468,0,1
AAPL,2019-09-25 00:00:00+00:00,221.03,221.5,217.14,218.55,22481006,53.82357385,53.93802473,52.87631012,53.21966278,89924024,0,1
AAPL,2019-09-26 00:00:00+00:00,219.89,220.94,218.83,220,19088312,53.54596957,53.80165772,53.28784629,53.57275594,76353248,0,1
AAPL,2019-09-27 00:00:00+00:00,218.82,220.96,217.28,220.54,25361285,53.28541116,53.80652797,52.91040187,53.70425271,101445140,0,1
AAPL,2019-09-30 00:00:00+00:00,223.97,224.58,220.79,220.9,26318583,54.53950068,54.68804332,53.76513084,53.79191722,105274332,0,1
AAPL,2019-10-01 00:00:00+00:00,224.59,228.22,224.2,225.07,36187163,54.69047844,55.57442892,54.59550856,54.80736446,144748652,0,1
AAPL,2019-10-02 00:00:00+00:00,218.96,223.58,217.93,223.06,35767257,53.31950292,54.44453079,53.06868501,54.31790428,143069028,0,1
AAPL,2019-10-03 00:00:00+00:00,220.82,220.96,215.13,218.43,30352686,53.77243622,53.80652797,52.38684994,53.19044128,121410744,0,1
AAPL,2019-10-04 00:00:00+00:00,227.01,227.49,223.89,225.64,34755553,55.27977876,55.39666477,54.52001967,54.9461666,139022212,0,1
AAPL,2019-10-07 00:00:00+00:00,227.06,229.93,225.84,226.27,30889269,55.29195438,55.99083534,54.9948691,55.09957949,123557076,0,1
AAPL,2019-10-08 00:00:00+00:00,224.4,228.06,224.33,225.82,29282700,54.64421106,55.53546691,54.62716519,54.98999885,117130800,0,1
AAPL,2019-10-09 00:00:00+00:00,227.03,227.79,225.64,227.03,19029424,55.28464901,55.46971853,54.9461666,55.28464901,76117696,0,1
AAPL,2019-10-10 00:00:00+00:00,230.09,230.44,227.3,227.93,28962984,56.02979734,56.11502673,55.35039739,55.50381028,115851936,0,1
AAPL,2019-10-11 00:00:00+00:00,236.21,237.64,232.31,232.95,41990210,57.52009401,57.86831692,56.57039515,56.72624317,167960840,0,1
AAPL,2019-10-14 00:00:00+00:00,235.87,238.13,234.67,234.9,24413484,57.43729975,57.98763806,57.14508471,57.2010926,97653936,0,1
AAPL,2019-10-15 00:00:00+00:00,235.32,237.65,234.88,236.39,23040483,57.30336786,57.87075205,57.19622235,57.56392626,92161932,0,1
AAPL,2019-10-16 00:00:00+00:00,234.37,235.24,233.2,233.37,19286694,57.07203096,57.28388686,56.7871213,56.82851843,77146776,0,1
AAPL,2019-10-17 00:00:00+00:00,235.28,236.15,233.52,235.09,17272897,57.29362736,57.50548325,56.86504531,57.24735998,69091588,0,1
AAPL,2019-10-18 00:00:00+00:00,236.41,237.58,234.29,234.59,24248023,57.56879651,57.85370617,57.05254995,57.12560371,96992092,0,1
AAPL,2019-10-21 00:00:00+00:00,240.51,240.99,237.32,237.52,21811567,58.56719787,58.68408389,57.79039291,57.83909542,87246268,0,1
AAPL,2019-10-22 00:00:00+00:00,239.96,242.2,239.62,241.16,22684001,58.43326598,58.97873404,58.35047172,58.72548102,90736004,0,1
AAPL,2019-10-23 00:00:00+00:00,243.18,243.24,241.22,242.1,19932545,59.21737632,59.23198707,58.74009177,58.95438279,79730180,0,1
AAPL,2019-10-24 00:00:00+00:00,243.58,244.8,241.81,244.51,17916255,59.31478133,59.61186661,58.88376416,59.54124798,71665020,0,1
AAPL,2019-10-25 00:00:00+00:00,246.58,246.73,242.88,243.16,18369296,60.04531891,60.08184579,59.14432256,59.21250607,73477184,0,1
